datetime_date,datetime_time,mw
2020-11-03,08:00:00,1200.614
2020-11-03,09:00:00,1229.209
2020-11-03,10:00:00,1300.913
2020-11-03,11:00:00,1394.347
2020-11-03,12:00:00,1410.718
2020-11-03,13:00:00,1459.222
2020-11-03,14:00:00,1467.806
2020-11-03,15:00:00,1456.616
2020-11-03,16:00:00,1453.687
2020-11-03,17:00:00,1466.753
2020-11-03,18:00:00,1435.989
2020-11-03,19:00:00,1426.435
2020-11-03,20:00:00,1404.438
2020-11-03,21:00:00,1395.734
2020-11-03,22:00:00,1452.401
2020-11-03,23:00:00,1480.285
2020-11-04,00:00:00,1457.576
2020-11-04,01:00:00,1412.853
2020-11-04,02:00:00,1374.194
2020-11-04,03:00:00,1323.677
2020-11-04,04:00:00,1252.561
2020-11-04,05:00:00,1214.909
2020-11-04,06:00:00,1161.384
2020-11-04,07:00:00,1154.918
2020-11-04,08:00:00,1150.734
2020-11-04,09:00:00,1178.041
2020-11-04,10:00:00,1261.427
2020-11-04,11:00:00,1349.348
2020-11-04,12:00:00,1392.234
2020-11-04,13:00:00,1438.541
2020-11-04,14:00:00,1428.945
2020-11-04,15:00:00,1426.211
2020-11-04,16:00:00,1435.989
2020-11-04,17:00:00,1429.743
2020-11-04,18:00:00,1414.302
2020-11-04,19:00:00,1400.278
2020-11-04,20:00:00,1387.155
2020-11-04,21:00:00,1385.98
2020-11-04,22:00:00,1434.182
2020-11-04,23:00:00,1424.276
2020-11-05,00:00:00,1391.813
2020-11-05,01:00:00,1355.767
2020-11-05,02:00:00,1298.412
2020-11-05,03:00:00,1236.78
2020-11-05,04:00:00,1171.184
2020-11-05,05:00:00,1130.755
2020-11-05,06:00:00,1109.734
2020-11-05,07:00:00,1097.976
2020-11-05,08:00:00,1099.239
2020-11-05,09:00:00,1116.541
2020-11-05,10:00:00,1185.244
2020-11-05,11:00:00,1293.365
2020-11-05,12:00:00,1335.234
2020-11-05,13:00:00,1375.486
2020-11-05,14:00:00,1382.277
2020-11-05,15:00:00,1400.752
2020-11-05,16:00:00,1412.564
2020-11-05,17:00:00,1415.858
2020-11-05,18:00:00,1415.609
2020-11-05,19:00:00,1408.19
2020-11-05,20:00:00,1378.574
2020-11-05,21:00:00,1372.295
2020-11-05,22:00:00,1423.526
2020-11-05,23:00:00,1415.652
2020-11-06,00:00:00,1387.38
2020-11-06,01:00:00,1346.949
2020-11-06,02:00:00,1287.386
2020-11-06,03:00:00,1218.125
2020-11-06,04:00:00,1146.32
